query,status,ms,results
q00360.rq,OK,7184.2,100000
q00361.rq,OK,7377.3,100000
q00362.rq,ERROR,20127.8,0
q00363.rq,OK,9022.6,100000
q00364.rq,OK,9016.9,100000
q00365.rq,OK,7676.9,100000
q00366.rq,OK,15344.3,100000
q00367.rq,OK,16072.0,100000
q00368.rq,ERROR,368.9,0
q00369.rq,ERROR,572.5,0
q00370.rq,OK,784.8,100000
q00371.rq,OK,491.8,100000
q00372.rq,OK,3948.4,100000
q00373.rq,OK,589.0,100000
q00374.rq,OK,654.9,100000
q00375.rq,OK,868.2,100000
q00376.rq,OK,5951.8,100000
q00377.rq,OK,7999.1,100000
q00378.rq,OK,11907.1,100000
q00379.rq,OK,11319.5,100000
q00380.rq,OK,14363.9,100000
q00381.rq,OK,35020.1,100000
q00382.rq,OK,11205.1,100000
q00383.rq,OK,840.7,100000
q00384.rq,OK,2016.4,100000
q00385.rq,OK,1452.2,100000
q00386.rq,OK,8454.2,100000
q00387.rq,OK,12439.1,100000
q00388.rq,OK,11449.6,100000
q00389.rq,OK,506.2,100000
q00390.rq,OK,822.0,100000
q00391.rq,OK,10737.3,100000
q00392.rq,OK,835.8,100000
q00393.rq,OK,3746.2,100000
q00394.rq,OK,10473.8,100000
q00395.rq,OK,2795.7,100000
q00396.rq,OK,5932.8,100000
q00397.rq,OK,20736.9,100000
q00398.rq,OK,9859.2,100000
q00399.rq,OK,16979.7,100000
q00400.rq,OK,7461.8,100000
q00401.rq,OK,537.1,100000
q00402.rq,OK,12387.2,100000
q00403.rq,OK,5211.7,100000
q00404.rq,OK,5790.0,100000
q00405.rq,OK,1921.8,100000
q00406.rq,OK,11387.3,100000
q00407.rq,ERROR,1152.8,0
q00408.rq,OK,1053.5,100000
q00409.rq,OK,4818.6,100000
q00410.rq,OK,10631.0,100000
q00411.rq,OK,7573.7,100000
q00412.rq,OK,5289.8,100000
q00413.rq,OK,11018.4,100000
q00414.rq,OK,11329.4,100000
q00415.rq,OK,7408.8,100000
q00416.rq,ERROR,7725.6,0
q00417.rq,OK,2662.0,100000
q00418.rq,ERROR,531.1,0
q00419.rq,OK,1494.1,100000
q00420.rq,OK,3105.7,100000
q00421.rq,OK,22802.8,100000
q00422.rq,OK,13733.6,100000
q00423.rq,OK,16974.0,100000
q00424.rq,OK,8198.5,100000
q00425.rq,OK,5403.0,100000
q00426.rq,OK,10864.4,100000
q00427.rq,OK,8429.2,100000
q00428.rq,OK,11901.9,100000
q00429.rq,OK,6046.0,100000
q00430.rq,OK,448.1,100000
q00431.rq,OK,520.4,100000
q00432.rq,OK,2824.2,100000
q00433.rq,OK,597.5,100000
q00434.rq,OK,9633.4,0
q00435.rq,OK,1332.3,189
q00436.rq,OK,9619.0,190
q00437.rq,OK,255.2,189
q00438.rq,OK,0.8,192
q00439.rq,OK,0.6,192
q00440.rq,OK,0.4,146
q00441.rq,OK,4450.4,100000
q00442.rq,OK,227.6,74706
q00443.rq,OK,2885.1,27
q00444.rq,OK,47.8,35
q00445.rq,ERROR,1858.6,0
q00446.rq,OK,1.2,265
q00447.rq,OK,14253.1,45355
q00448.rq,OK,10564.0,25507
q00449.rq,OK,2839.3,1598
q00450.rq,OK,371.5,100000
q00451.rq,OK,9591.1,100000
q00452.rq,OK,18696.3,100000
q00453.rq,OK,26025.6,100000
q00454.rq,OK,8008.6,100000
q00455.rq,OK,17878.3,100000
q00456.rq,OK,13786.8,1528
q00457.rq,ERROR,1352.8,0
q00458.rq,ERROR,445.3,0
q00459.rq,ERROR,433.9,0
q00460.rq,ERROR,431.3,0
q00461.rq,ERROR,1334.2,0
q00462.rq,ERROR,1334.0,0
q00463.rq,ERROR,1310.1,0
q00464.rq,ERROR,1022.5,0
q00465.rq,ERROR,996.7,0
q00466.rq,ERROR,1025.1,0
q00467.rq,ERROR,1003.6,0
q00468.rq,ERROR,995.3,0
q00469.rq,ERROR,2479.3,0
q00470.rq,OK,3872.2,1882
q00471.rq,ERROR,2758.8,0
q00472.rq,OK,8672.0,88
q00473.rq,ERROR,1344.5,0
q00474.rq,OK,13550.1,623
q00475.rq,OK,610.8,100000
q00476.rq,OK,5005.2,18
q00477.rq,ERROR,2603.0,0
q00478.rq,OK,5.1,4098
q00479.rq,OK,3864.7,13
q00480.rq,ERROR,799.8,0
q00481.rq,OK,1641.2,64
q00482.rq,ERROR,507.2,0
q00483.rq,OK,2060.8,240
q00484.rq,OK,2766.4,13
q00485.rq,OK,3233.5,3293
q00486.rq,ERROR,585.3,0
q00487.rq,ERROR,424.5,0
q00488.rq,ERROR,433.7,0
q00489.rq,ERROR,2529.7,0
q00490.rq,OK,8584.1,598
q00491.rq,OK,8401.7,544
q00492.rq,OK,196.8,969
q00493.rq,ERROR,721.9,0
q00494.rq,OK,2783.4,5
q00495.rq,OK,4563.8,100000
q00496.rq,OK,2868.9,100000
q00497.rq,ERROR,446.1,0
q00498.rq,ERROR,2492.4,0
