query,status,ms,results
q00647.rq,OK,1079.7,100000
q00648.rq,OK,71.1,100000
q00649.rq,OK,0.9,0
q00650.rq,OK,0.4,0
q00651.rq,OK,241.0,100000
q00652.rq,OK,211.9,100000
q00653.rq,OK,106.5,100000
q00654.rq,OK,99.9,100000
q00655.rq,OK,97.9,100000
q00656.rq,OK,36.6,130
q00657.rq,OK,877.9,100000
q00658.rq,OK,0.8,2
q00659.rq,ERROR,509.5,0
q00660.rq,OK,100.0,100000
q00661.rq,OK,90.6,100000
q00662.rq,OK,265.9,100000
q00663.rq,OK,191.8,100000
q00664.rq,OK,1101.1,100000
q00665.rq,OK,121.4,71509
q00666.rq,OK,2.0,44
q00667.rq,OK,296.5,100000
q00668.rq,OK,206.9,100000
q00669.rq,OK,110.6,100000
q00670.rq,OK,1038.4,100000
q00671.rq,OK,958.6,100000
q00672.rq,OK,985.3,100000
q00673.rq,OK,6.2,110
q00674.rq,OK,0.6,6
q00675.rq,OK,159.8,100000
q00676.rq,OK,2.0,162
q00677.rq,OK,4.6,62
q00678.rq,OK,256.5,100000
q00679.rq,OK,2678.1,259
q00680.rq,OK,0.6,8
q00681.rq,OK,919.8,100000
