query,status,ms,results
q00480.rq,ERROR,789.1,0
q00481.rq,OK,1613.5,64
q00482.rq,ERROR,508.6,0
q00483.rq,OK,2011.5,240
q00484.rq,OK,2709.4,13
q00485.rq,OK,3182.3,3293
q00486.rq,ERROR,575.5,0
q00487.rq,ERROR,433.8,0
q00488.rq,ERROR,438.9,0
q00489.rq,ERROR,2543.8,0
q00490.rq,OK,8655.0,598
q00491.rq,OK,8047.7,544
q00492.rq,OK,191.7,969
q00493.rq,ERROR,717.0,0
q00494.rq,OK,2695.8,5
q00495.rq,OK,4466.2,100000
q00496.rq,OK,2772.8,100000
q00497.rq,ERROR,438.9,0
q00498.rq,ERROR,2484.3,0
